id,gameid,riotversion,tournament,leaguefullname,league,matchid,dateutc,game,patch,side,teamfullname,team,team_oppsfullname,team_opps,position,player,champion,mastery,rune,primarytree,secondarytree,bluepickposition1,bluepickposition2,bluepickposition3,bluepickposition4,bluepickposition5,redpickposition1,redpickposition2,redpickposition3,redpickposition4,redpickposition5,result,ban1,ban2,ban3,ban4,ban5,spell1,spell2,participantid,split,playoffs,worldsqualifier,playin,promotion,year,pickfirst,damagedealttoturrets,doublekills,goldearned,goldspent,neutralminionskilledenemyjungle,neutralminionskilledteamjungle,pentakills,quadrakills,timeccingothers,triplekills,visionscore,visionwardsboughtingame,gamelength,vspm,gold8,gold14,gold20,goldend,golddiff8,golddiff14,golddiff20,golddiffend,minionskilled8,minionskilled14,minionskilled20,minionskilledend,jungleminionskilled8,jungleminionskilled14,jungleminionskilled20,jungleminionskilledend,jgdiff8,jgdiff14,jgdiff20,jgdiffend,cs8,cs14,cs20,csend,csdiff8,csdiff14,csdiff20,csdiffend,level8,level14,level20,levelend,xp8,xp14,xp20,xpend,damaged_total8,damaged_total14,damaged_total20,damaged_totalend,damaged_true8,damaged_true14,damaged_true20,damaged_trueend,damaged_physical8,damaged_physical14,damaged_physical20,damaged_physicalend,damaged_magic8,damaged_magic14,damaged_magic20,damaged_magicend,damagetaken_total8,damagetaken_total14,damagetaken_total20,damagetaken_totalend,damagetaken_true8,damagetaken_true14,damagetaken_true20,damagetaken_trueend,damagetaken_physical8,damagetaken_physical14,damagetaken_physical20,damagetaken_physicalend,damagetaken_magic8,damagetaken_magic14,damagetaken_magic20,damagetaken_magicend,gd814,csd814,gd1420,csd1420,gd20end,csd20end,cs14endshare,gd20endpermin,csd20endpermin,gdm,csdm,goldlead8,goldlead14,goldlead20,duogd8,duogd14,duogd20,duogdend,duogdm,duogd20endpermin,duogoldlead8,duogoldlead14,duogoldlead20,dpm,dpg,damageshare,damagetakenshare,dragonfirst,dragonpercent,dragon,opps_dragon,dragon8,opps_dragon8,dragon14,opps_dragon14,dragon20,opps_dragon20,dragonfire,opps_dragonfire,dragonfire8,opps_dragonfire8,dragonfire14,opps_dragonfire14,dragonfire20,opps_dragonfire20,dragonwater,opps_dragonwater,dragonwater8,opps_dragonwater8,dragonwater14,opps_dragonwater14,dragonwater20,opps_dragonwater20,dragonearth,opps_dragonearth,dragonearth8,opps_dragonearth8,dragonearth14,opps_dragonearth14,dragonearth20,opps_dragonearth20,dragonair,opps_dragonair,dragonair8,opps_dragonair8,dragonair14,opps_dragonair14,dragonair20,opps_dragonair20,dragonhextech,opps_dragonhextech,dragonhextech8,opps_dragonhextech8,dragonhextech14,opps_dragonhextech14,dragonhextech20,opps_dragonhextech20,dragonchemtech,opps_dragonchemtech,dragonchemtech8,opps_dragonchemtech8,dragonchemtech14,opps_dragonchemtech14,dragonchemtech20,opps_dragonchemtech20,dragonelder,opps_dragonelder,dragonnotelder,opps_dragonnotelder,horde,opps_horde,horde0,opps_horde0,horde1,opps_horde1,horde2,opps_horde2,horde3,opps_horde3,horde4,opps_horde4,horde5,opps_horde5,horde6,opps_horde6,hordepercent,herald,opps_herald,heraldfirst,heraldsecond,herald14,opps_herald14,heraldpercent,baron,opps_baron,baronfirst,baronpercent,turretplate,turretplatelost,turretplatetop,turretplatetoplost,turretplatemid,turretplatemidlost,turretplatebot,turretplatebotlost,turretplate8,turretplatelost8,turretplatetop8,turretplatetop8lost,turretplatemid8,turretplatemid8lost,turretplatebot8,turretplatebot8lost,towerkillparticipated,towerkill,towerlost,towerkill8,towerlost8,towerkill14,towerlost14,towerkill20,towerlost20,firsttower,firsttowerkilltime,firsttoptower,firsttoptowerkilltime,firstmidtower,firstmidtowerkilltime,firstbottower,firstbottowerkilltime,inhibitorkill,inhibitorlost,kill,kill8,kill14,kill20,death,death8,death14,death20,assist,assist8,assist14,assist20,ck,ck8,ck14,ck20,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,solokill,solokill8,solokill14,solokill20,solokillvictim,solokillvictim8,solokillvictim14,solokillvictim20,duokill,duokill8,duokill14,duokill20,duokillassist,duokillassist8,duokillassist14,duokillassist20,duokillvictim,duokillvictim8,duokillvictim14,duokillvictim20,duokillparticipated,duokillparticipated8,duokillparticipated14,duokillparticipated20,killparticipated,killparticipated8,killparticipated14,killparticipated20,kpm,ckpm,kppercent,wardplaced,visionwardplaced,wardplaced8,visionwardplaced8,wardplaced14,visionwardplaced14,wardplaced20,visionwardplaced20,wardcleared,visionwardcleared,wardcleared8,visionwardcleared8,wardcleared14,visionwardcleared14,wardcleared20,visionwardcleared20,wpm,vwpm,wcpm,vwcpm,skilllevel1,skilllevel2,skilllevel3,skilllevel4,skilllevel5,skilllevel6,skilllevel7,skilllevel8,skilllevel9,skilllevel10,skilllevel11,skilllevel12,skilllevel13,skilllevel14,skilllevel15,skilllevel16,skilllevel17,skilllevel18,evolve1,evolve2,evolve3,buffsstolen,championtransform,initialcrabcount,objectivesstolen,objectivesstolenassists,scuttlecrabkills,totalallyjungleminionskilled,totalenemyjungleminionskilled,totaltimespentdead
310,LOLTMNT02_29136,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 11:40,2,14.1,Red,Kwangdong Freecs,KDF,KT Rolster,KT,support,Andil,Senna,,Fleet Footwork,Precision,Inspiration,Mid,Top,Jungle,Bot,Support,Top,Jungle,Mid,Support,Bot,1,Ashe,Lucian,Kalista,Ezreal,Rakan,Barrier,Flash,10,Spring,0,0,0,0,2024,1,3396,0,10703,8975,,,0,0,19,0,132,15,1878,4.217252396,1957,3557,5458,10703,-283,-482,-211,178,13,27,35,62,0,0,0,0,0,0,0,0,13,27,35,62,3,-2,-4,5,5,7,10,14,2265,4002,6227,12520,1167,2060,4646,14978,0,0,0,490,1167,2060,4646,14488,0,0,0,0,2717,3884,6568,9700,0,0,40,40,1235,1839,3253,5279,1481,2045,3275,4381,-199,-5,271,-2,389,9,0.063520871,0.573746313,0.013274336,5.686900958,0.159744409,0,0,0,-573,-965,-813,2323,74.2172524,4.625368732,0,0,0,7.975505857,1.399420723,0.201517639,0.128536408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,3,0,0,1,2,1,1,2,18,0,1,5,5,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,6,0.095846645,0.159744409,0.913043478,58,15,3,1,11,3,26,6,32,12,0,0,5,3,11,5,1.853035144,0.479233227,1.022364217,0.383386581,Q,W,E,Q,Q,R,Q,E,Q,E,R,E,E,W,,,,,,,,0,0,0,0,0,0,0,0,29
311,LOLTMNT02_29136,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 11:40,2,14.1,Blue,KT Rolster,KT,Kwangdong Freecs,KDF,team,,,,,,,Mid,Top,Jungle,Bot,Support,Top,Jungle,Mid,Support,Bot,0,Sejuani,Draven,Varus,Xayah,Tahm Kench,,,100,Spring,0,0,0,0,2024,,3365,1,51622,48500,,,0,0,218,0,284,50,1878,9.073482428,12470,22602,32939,51622,250,-517,-2084,-11877,210,417,576,817,48,86,120,157,-10,-20,-26,-47,258,503,696,974,-5,-24,-39,-104,,,,,14559,28422,41373,65336,7029,12827,24291,50608,0,116,440,814,2371,4184,9607,21426,4657,8525,14240,28364,12030,24477,46185,102164,0,178,756,2264,7665,14651,28406,63473,4364,9646,17020,36424,-767,-19,-1567,-15,-9793,-65,,-14.4439528,-0.095870206,-379.456869,-3.322683706,1,0,0,573,965,813,-2323,-74.2172524,-4.625368732,1,1,1,26.94781683,0.980357212,,,1,0.2,1,4,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0,1,0,1,3,0,1,0,0,0,0,0,1,0,1,1,9,0,0,0,0,1,2,1,14.20348333,0,,0,,1,14.20348333,0,1,11,1,2,5,23,0,2,7,27,2,4,12,34,1,4,12,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,6,17,0.3514377,1.086261981,,134,48,19,6,43,13,71,22,58,20,1,0,18,6,30,9,4.28115016,1.533546326,1.853035144,0.638977636,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,121,8,677
312,LOLTMNT02_29136,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 11:40,2,14.1,Red,Kwangdong Freecs,KDF,KT Rolster,KT,team,,,,,,,Mid,Top,Jungle,Bot,Support,Top,Jungle,Mid,Support,Bot,1,Ashe,Lucian,Kalista,Ezreal,Rakan,,,200,Spring,0,0,0,0,2024,,22713,5,63499,59807,,,0,0,83,1,295,46,1878,9.424920128,12220,23119,35023,63499,-250,517,2084,11877,205,421,589,874,58,106,146,204,10,20,26,47,263,527,735,1078,5,24,39,104,,,,,15098,30223,45193,80322,5732,12102,26692,74326,0,178,756,2264,1919,4009,11139,38176,3812,7914,14795,33881,13360,23447,37926,75465,0,116,440,814,7483,13588,21767,43091,5873,9741,15715,31558,767,19,1567,15,9793,65,,14.4439528,0.095870206,379.456869,3.322683706,0,1,1,-573,-965,-813,2323,74.2172524,4.625368732,0,0,0,39.5772098,1.170506622,,,0,0.8,4,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,2,3,1,0,1,0,0,3,0,1,0,0,0,0,0,1,14,9,1,0,0,0,0,2,1,0,,1,16.12596667,1,18.967,0,,1,0,23,0,2,7,11,1,2,5,55,0,3,14,34,1,4,12,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,5,21,0.734824281,1.086261981,,184,44,18,2,54,8,98,19,72,34,2,2,15,10,28,15,5.878594249,1.405750799,2.300319489,1.086261981,,,,,,,,,,,,,,,,,,,,,,4,0,1,1,0,7,121,18,281
313,LOLTMNT02_29165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 12:34,3,14.1,Blue,KT Rolster,KT,Kwangdong Freecs,KDF,top,PerfecT,Jax,,Grasp of the Undying,Resolve,Inspiration,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,0,Sejuani,Rumble,Varus,Orianna,Taliyah,Flash,Teleport,1,Spring,0,0,0,0,2024,1,3998,0,12195,11775,,,0,0,17,0,32,7,2078,0.923965351,2483,4516,6590,12195,-63,-101,-718,-3030,58,120,179,305,0,0,0,4,0,0,0,-3,58,120,179,309,-4,-4,-14,-46,7,11,13,18,3759,7301,10601,18377,3120,6082,9199,12921,0,0,0,386,1612,2627,4020,5742,1508,3455,5179,6793,3694,7378,13562,29106,0,6,357,3078,3427,6367,11358,21991,267,1004,1845,4036,-38,0,-617,-10,-2312,-32,0.257844475,-2.633257403,-0.036446469,-87.4879692,-1.328200192,0,0,0,,,,,,,0,0,0,6.217998075,1.059532595,0.218064908,0.254145383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.086621752,0.1,18,6,3,1,6,2,10,3,8,4,0,0,0,0,5,3,0.51973051,0.173243503,0.230991338,0.115495669,E,Q,W,W,W,R,W,E,W,E,E,R,E,Q,Q,Q,R,Q,,,,0,0,0,0,0,0,2,0,109
314,LOLTMNT02_29165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 12:34,3,14.1,Blue,KT Rolster,KT,Kwangdong Freecs,KDF,jungle,Pyosik,Maokai,,Phase Rush,Sorcery,Inspiration,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,0,Sejuani,Rumble,Varus,Orianna,Taliyah,Smite,Flash,2,Spring,0,0,0,0,2024,1,0,0,10323,9800,,,0,0,50,0,38,8,2078,1.097208855,2374,4678,6917,10323,-282,20,-491,-3366,0,1,4,20,48,92,124,158,-4,-1,-5,-36,48,93,128,178,-5,-8,-15,-51,5,8,11,14,2255,5034,7810,12554,1049,3480,5372,9624,0,108,192,416,214,313,469,683,834,3058,4710,8523,5985,12333,17156,28393,0,108,153,1570,4038,8668,11176,17092,1946,3557,5825,9730,302,-3,-511,-7,-2875,-36,0.115961801,-3.274487472,-0.041002278,-97.18960539,-1.472569779,0,1,0,,,,,,,0,0,0,4.631376323,0.932287126,0.162422156,0.247919668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,0,0,1,4,0,1,2,7,1,4,5,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,8,1,4,6,0.028873917,0.144369586,0.8,9,7,3,1,4,2,5,3,14,5,0,0,0,0,3,2,0.259865255,0.202117421,0.404234841,0.144369586,Q,E,W,Q,Q,R,Q,W,Q,W,R,W,W,E,,,,,,,,0,0,1,0,0,3,134,0,93
315,LOLTMNT02_29165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 12:34,3,14.1,Blue,KT Rolster,KT,Kwangdong Freecs,KDF,mid,Bdd,Azir,,Fleet Footwork,Precision,Inspiration,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,0,Sejuani,Rumble,Varus,Orianna,Taliyah,Flash,Teleport,3,Spring,0,0,0,0,2024,1,1097,0,13752,13325,,,0,0,9,0,27,5,2078,0.779595765,2772,4887,7510,13752,-413,-708,-429,-4840,61,128,179,302,0,0,4,18,0,0,4,10,61,128,183,320,-8,-11,-10,-55,7,10,13,17,3529,7046,10458,17572,2291,3421,7223,15248,111,111,111,476,119,119,119,172,2060,3190,6992,14598,3080,3953,6829,19249,27,44,97,1102,1678,2025,4318,9897,1373,1882,2413,8248,-295,-3,279,1,-4411,-45,0.261937244,-5.023917995,-0.051252847,-139.7497594,-1.588065448,0,0,0,,,,,,,0,0,0,7.337824832,1.108784177,0.257337181,0.168076839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,1,1,2,4,1,1,2,7,0,1,3,6,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,5,0.057747834,0.173243503,0.9,10,5,2,0,4,0,6,1,7,1,0,0,0,0,0,0,0.288739172,0.144369586,0.202117421,0.028873917,W,Q,W,E,W,R,W,Q,W,Q,R,Q,Q,E,E,R,E,,,,,0,0,0,0,0,0,17,0,141
316,LOLTMNT02_29165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 12:34,3,14.1,Blue,KT Rolster,KT,Kwangdong Freecs,KDF,bot,Deft,Draven,,Hail of Blades,Domination,Inspiration,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,0,Sejuani,Rumble,Varus,Orianna,Taliyah,Flash,Heal,4,Spring,0,0,0,0,2024,0,0,0,14164,14150,,,0,0,12,0,39,7,2078,1.126082772,2782,5009,7151,14164,-914,-2169,-2499,-2368,70,112,168,308,0,2,2,13,0,2,2,-4,70,114,170,321,11,-7,-4,25,6,8,11,16,2716,4825,7496,15067,2784,6406,9313,13068,0,0,22,268,2784,6406,9291,12799,0,0,0,0,3652,7378,10487,19378,217,369,495,1084,2472,4781,6623,11874,962,2227,3369,6419,-1255,-18,-330,3,131,29,0.282401091,0.149202733,0.033029613,-68.373436,0.721847931,0,0,0,-1199,-1599,-1267,-1961,-56.62175168,-0.790432802,0,0,0,6.288739172,0.922620729,0.220545795,0.169203231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3,0,1,1,7,2,4,5,3,1,2,3,10,2,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,6,1,3,4,0.086621752,0.288739172,0.6,19,6,2,0,5,1,8,3,18,4,3,1,7,2,10,2,0.548604427,0.173243503,0.51973051,0.115495669,Q,W,E,Q,Q,R,Q,W,Q,W,R,W,W,E,E,R,,,,,,0,0,0,0,0,0,11,0,115
317,LOLTMNT02_29165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 12:34,3,14.1,Blue,KT Rolster,KT,Kwangdong Freecs,KDF,support,BeryL,Pyke,,Hail of Blades,Domination,Resolve,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,0,Sejuani,Rumble,Varus,Orianna,Taliyah,Ignite,Flash,5,Spring,0,0,0,0,2024,0,0,1,10708,9425,,,0,0,18,0,220,21,2078,6.35226179,1873,4610,6794,10708,-285,570,1232,407,16,34,52,93,0,0,0,1,0,0,0,1,16,34,52,94,11,21,31,58,5,7,9,13,1863,3564,5639,10318,1436,3494,5688,8392,180,486,722,910,1256,3007,4965,7481,0,0,0,0,3170,6650,9076,18399,5,25,36,698,2241,4985,6183,11126,924,1640,2856,6574,855,10,662,10,-825,27,0.081855389,-0.939635535,0.030751708,11.75168431,1.674687199,0,1,1,-1199,-1599,-1267,-1961,-56.62175168,-0.790432802,0,0,0,4.038498556,0.783713112,0.14162996,0.160654879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,0,2,3,4,1,2,2,5,1,2,3,8,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,6,0.115495669,0.230991338,0.9,120,20,4,1,27,5,56,9,57,13,2,0,9,2,24,5,3.464870067,0.577478345,1.645813282,0.375360924,Q,E,W,Q,Q,R,Q,E,Q,E,R,E,E,,,,,,,,,0,0,0,0,0,0,1,0,102
318,LOLTMNT02_29165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 12:34,3,14.1,Red,Kwangdong Freecs,KDF,KT Rolster,KT,top,DuDu,K'Sante,,Grasp of the Undying,Resolve,Inspiration,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,1,Ashe,Lucian,Neeko,Hwei,Caitlyn,Teleport,Ghost,6,Spring,0,0,0,0,2024,0,3365,0,15225,14135,,,0,0,32,0,36,7,2078,1.03946102,2546,4617,7308,15225,63,101,718,3030,62,124,193,348,0,0,0,7,0,0,0,3,62,124,193,355,4,4,14,46,7,11,13,18,3935,7356,11159,22692,2723,4726,8489,16632,0,0,323,2458,2456,4312,7514,13306,267,413,651,867,3612,6517,9846,15266,0,0,0,278,2104,3162,4402,8734,1508,3354,5444,6254,38,0,617,10,2312,32,0.291298865,2.633257403,0.036446469,87.4879692,1.328200192,1,1,1,,,,,,,0,0,0,8.003849856,1.092413793,0.192839254,0.151158991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.057747834,0.057747834,0.272727273,12,6,3,0,5,0,8,2,10,4,0,0,0,0,2,0,0.346487007,0.173243503,0.288739172,0.115495669,E,Q,W,Q,Q,R,Q,W,Q,W,W,R,W,E,E,E,R,E,,,,0,0,0,0,0,1,0,2,0
319,LOLTMNT02_29165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 12:34,3,14.1,Red,Kwangdong Freecs,KDF,KT Rolster,KT,jungle,Cuzz,Lee Sin,,Conqueror,Precision,Inspiration,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,1,Ashe,Lucian,Neeko,Hwei,Caitlyn,Smite,Flash,7,Spring,0,0,0,0,2024,0,2895,1,13689,12350,,,0,0,20,0,72,10,2078,2.07892204,2656,4658,7408,13689,282,-20,491,3366,1,8,14,35,52,93,129,194,4,1,5,36,53,101,143,229,5,8,15,51,6,9,11,17,2615,5054,8225,17610,1286,3311,5870,14891,783,931,971,2128,413,1814,4091,11292,89,565,808,1469,7953,15940,22792,40257,895,1003,1003,1381,5397,11828,16838,29682,1659,3107,4950,9192,-302,3,511,7,2875,36,0.161412358,3.274487472,0.041002278,97.18960539,1.472569779,1,0,1,,,,,,,0,0,0,7.166025024,1.087807729,0.172653279,0.398611785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,3,0,0,2,3,1,2,2,14,2,4,5,6,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,4,7,0.086621752,0.173243503,0.772727273,21,10,1,1,5,2,8,4,24,9,1,1,6,2,10,3,0.606352262,0.288739172,0.692974013,0.259865255,E,W,Q,Q,Q,R,Q,W,Q,W,R,W,W,E,E,R,E,,,,,1,0,1,0,0,5,129,11,65
320,LOLTMNT02_29165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 12:34,3,14.1,Red,Kwangdong Freecs,KDF,KT Rolster,KT,mid,BuLLDoG,Corki,,First Strike,Inspiration,Domination,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,1,Ashe,Lucian,Neeko,Hwei,Caitlyn,Teleport,Flash,8,Spring,0,0,0,0,2024,0,7993,2,18592,16700,,,0,0,8,1,56,6,2078,1.616939365,3185,5595,7939,18592,413,708,429,4840,69,139,193,367,0,0,0,8,0,0,-4,-10,69,139,193,375,8,11,10,55,7,11,13,18,3994,7584,10920,22357,2123,3798,7093,25021,50,94,192,1858,450,511,726,3057,1621,3192,6174,20105,2200,4848,7539,11805,0,0,235,235,532,2062,3919,7163,1667,2785,3385,4407,295,3,-279,-1,4411,45,0.297604035,5.023917995,0.051252847,139.7497594,1.588065448,1,1,1,,,,,,,0,0,0,12.04090472,1.34579389,0.290105278,0.116889289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,7,1,1,1,1,0,0,1,6,1,1,4,8,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,5,0.202117421,0.230991338,0.590909091,19,6,4,1,7,2,10,3,20,7,2,2,3,3,5,4,0.548604427,0.173243503,0.577478345,0.202117421,E,Q,W,Q,Q,R,Q,E,Q,E,R,E,E,W,W,R,W,W,,,,0,0,0,0,0,0,6,0,38
321,LOLTMNT02_29165,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 2_2,2024-01-24 12:34,3,14.1,Red,Kwangdong Freecs,KDF,KT Rolster,KT,bot,Bull,Kalista,,Lethal Tempo,Precision,Domination,Mid,Jungle,Top,Bot,Support,Bot,Support,Top,Mid,Jungle,1,Ashe,Lucian,Neeko,Hwei,Caitlyn,Flash,Heal,9,Spring,0,0,0,0,2024,1,5739,2,16532,15825,,,0,0,13,0,49,11,2078,1.414821944,3696,7178,9650,16532,914,2169,2499,2368,59,121,174,279,0,0,0,17,0,-2,-2,4,59,121,174,296,-11,7,4,-25,6,9,11,17,2400,5122,7741,16492,4873,10303,14669,23598,0,520,965,1675,4055,8106,11280,18569,818,1676,2422,3352,2463,6259,11289,18448,0,500,1052,1345,2037,4710,7439,10255,426,1048,2796,6847,1255,18,330,-3,-131,-29,0.220680958,-0.149202733,-0.033029613,68.373436,-0.721847931,1,1,1,1199,1599,1267,1961,56.62175168,0.790432802,1,1,1,11.35611165,1.427413501,0.273606344,0.182666125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,9,3,7,8,3,0,1,3,8,1,1,3,12,3,8,11,1,0,1,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,0,0,3,1,3,3,17,4,8,11,0.259865255,0.346487007,0.772727273,41,11,5,0,13,2,19,3,22,8,1,0,5,1,10,3,1.183830606,0.31761309,0.635226179,0.230991338,E,W,Q,E,E,R,E,Q,E,Q,R,Q,Q,W,W,R,W,,,,,0,0,0,0,0,0,4,1,85
